"gene","logFC_cellbender","FDR_cellbender","logFC_cellranger","FDR_cellranger","concordant_DE"
"KLF13",-0.572911436966043,9.1597238599815e-06,-0.630457250246924,1.02723854568956e-05,TRUE
"MIR99AHG",0.854584425530664,9.28403233799445e-06,0.692176259059351,1.1294841540833e-05,TRUE
"AC098829.1",0.664621563028171,9.58511482614784e-06,1.05963343836751,1.2926404890275e-06,TRUE
"NBPF1",1.50377462645636,9.63726673782417e-06,1.06943492714328,2.07417759183184e-05,TRUE
"AXL",-0.423467249341487,9.79487901436587e-06,-0.543630828597797,3.42586394574697e-05,TRUE
"PAK1",1.17474490269447,9.90195647966562e-06,1.07760028528154,8.88328011505229e-05,TRUE
"RUNX1T1",0.495336352990142,9.97222853727271e-06,0.619359536437337,1.29812451921204e-05,TRUE
"NUTM2A-AS1",-0.374632736206923,9.97222853727271e-06,-0.474131384347286,4.18105662270609e-05,TRUE
"GRK5",-0.220632234280941,9.97222853727271e-06,-0.497641584488618,1.11018329354238e-05,TRUE
"LTBP3",0.866337581581793,9.97222853727271e-06,0.746808167727859,2.7159136737635e-05,TRUE
"OBSCN",1.41802381147604,1.02883563032332e-05,0.492295913186465,2.92864592012099e-07,TRUE
"SCD5",0.925085484466576,1.03266511134687e-05,1.09681773384251,6.28202854222841e-06,TRUE
"TESK2",0.724057558921477,1.04406766137392e-05,0.885659666367385,7.7544834509548e-06,TRUE
"AL133346.1",0.798762835608948,1.05972395634845e-05,0.942105003348574,3.07499986723466e-06,TRUE
"ADORA2B",1.08867060607406,1.07354004780235e-05,1.17670243343277,3.0207000560492e-05,TRUE
"MEF2C",0.279625901011807,1.08650363012292e-05,0.534978605195638,2.37965791576768e-06,TRUE
"CCDC171",0.632282547080211,1.12268363650333e-05,0.71498442443088,3.57272938816226e-05,TRUE
"TLE2",-0.830657038895683,1.14957937922965e-05,-0.977138783582234,1.74612638005558e-05,TRUE
"MBD5",0.277154717460817,1.1658168702185e-05,0.389921702516454,4.89112952574429e-07,TRUE
"HNMT",0.557828641867596,1.16895981417763e-05,0.64945289482226,1.85710374763739e-05,TRUE
"CDC14B",0.811412218505991,1.16895981417763e-05,0.745957659645145,7.55738195892215e-06,TRUE
"STON2",1.13998377758122,1.16895981417763e-05,0.789859486258087,0.00048152524487071,TRUE
"RBMS3",-0.161654358151526,1.21502340402437e-05,-0.440003512310254,2.62031810998031e-06,TRUE
"SUCLG2-AS1",0.981956884047023,1.21542899770766e-05,0.804096756773872,7.65584607720497e-05,TRUE
"GATM",1.35990252283049,1.26849338581665e-05,1.33541897222122,1.64950391524848e-06,TRUE
"SNTB1",0.706501929917265,1.30878423202382e-05,1.00316821152339,4.0230410789655e-06,TRUE
"CYP7B1",0.721024514074664,1.32082349280092e-05,0.846133696152942,9.39077633931097e-05,TRUE
"CYGB",0.683961047269614,1.32082349280092e-05,0.81186394523203,2.17999055669741e-05,TRUE
"ATXN1",0.443435188561147,1.33938170751609e-05,0.498395481917037,7.19385429985575e-06,TRUE
"AC245060.5",0.993468892964833,1.38433776245911e-05,0.791624809760215,0.000160647661449795,TRUE
"SMTNL2",-1.54757432372408,1.39069634011411e-05,-1.40172297642927,0.000130887095474689,TRUE
"KLHL29",-0.678941244540357,1.39101636847133e-05,-0.817753551370676,0.000118969581818986,TRUE
"USP10",-0.433074282780402,1.40655088635865e-05,-0.441968953626966,7.40010602350146e-05,TRUE
"CCDC141",1.16361342366679,1.45678756726976e-05,0.411095069082459,0.000489317455883193,TRUE
"FRMD4A",0.473334145091496,1.56860405494611e-05,0.599822531205279,0.000125349419085624,TRUE
"FP236383.3",-0.647953878160388,1.57701373058135e-05,-0.6476676238518,3.95678394753845e-06,TRUE
"IFIT1",-1.02771803492095,1.63270039594755e-05,-1.17514965818788,7.11728073742545e-06,TRUE
"CCDC102B",0.574098795161807,1.6967549257777e-05,0.613723796030424,0.0115600547019625,TRUE
"RASSF3",0.966403064026334,1.76327515625919e-05,0.442886979084772,0.00129197161636074,TRUE
"IDS",0.597814882089452,1.76327515625919e-05,0.430076809018713,0.000710799080385135,TRUE
"TMEM117",0.838304626961692,1.82197248663415e-05,0.416585472713706,0.000419742913905289,TRUE
"TSHR",1.00282115247852,1.83226346217828e-05,1.27248058624189,3.84893245660326e-06,TRUE
"AC087500.1",0.799152171779563,1.86149958247814e-05,0.664151362083403,0.000105748296250226,TRUE
"TRANK1",1.09088309078461,1.89017817320661e-05,0.829681327264767,0.000649783617140337,TRUE
"ASTN1",0.976138989248001,1.90927484633907e-05,1.21073970203178,3.47845083341753e-06,TRUE
"LDB3",-1.04842058134473,2.06529540640776e-05,-0.855833029331879,8.1182844941676e-05,TRUE
"IPO7",-0.614544844293011,2.07534170483482e-05,-0.622705819682924,4.48969015122167e-05,TRUE
"AUTS2",0.220671439831689,2.10165349233324e-05,0.364592033045886,1.0664679316417e-05,TRUE
"VSTM4",0.411237882804245,2.11112631342207e-05,0.565657084561981,1.12554868267203e-05,TRUE
"CLOCK",-0.39112720987592,2.12411809587436e-05,-0.436484063816263,0.000674047342256325,TRUE
"GRID1",0.703775225471644,2.16893770132504e-05,0.901335734665972,5.82655343415882e-06,TRUE
"OPA3",-0.695397656856193,2.21862143182603e-05,-0.796287261208015,7.69993391366676e-05,TRUE
"AC007262.2",1.30226991900781,2.25059917116245e-05,1.16113422746789,1.18766273512787e-05,TRUE
"TMEM165",-0.494411331658882,2.26221906782593e-05,-0.730283689497424,0.000139121358388952,TRUE
"TMEM184B",-0.460417721010443,2.30608553227836e-05,-0.535127528461509,4.99698729807769e-05,TRUE
"ROCK2",-0.261449088388602,2.35251649446089e-05,-0.403584961497822,4.73836393559782e-06,TRUE
"PABPC1",-0.470434829961154,2.45998032979219e-05,-0.534800392195436,0.000109815118607885,TRUE
"FYN",0.304582348744265,2.50040846534984e-05,0.551110650331329,3.12638500492124e-08,TRUE
"LINC01197",0.381553659746746,2.56425675615791e-05,0.625469709479491,1.76842328044656e-06,TRUE
"NOTCH3",0.356826862039431,2.60761280889312e-05,0.602769326216554,1.55321245664934e-05,TRUE
"CD47",0.947854419472686,2.61278368730119e-05,0.424211345539881,0.00228194099094551,TRUE
"TNFRSF1A",-0.616474276276084,2.6913687050412e-05,-0.619486193064024,8.69677658822389e-05,TRUE
"LINC00513",-0.416310386474863,2.70066162458748e-05,-0.542317886760318,0.00014522284534397,TRUE
"FBXL13",0.630081267952503,2.82906912347168e-05,0.7276806117896,2.16150789228283e-05,TRUE
"AC011997.2",0.585291391096641,2.91235291454342e-05,0.735101295471667,2.70030904996551e-05,TRUE
"SPATS2L",0.295250730563521,2.91686752778903e-05,0.395308907409186,7.51042874973527e-06,TRUE
"DNAJC6",0.604193544161567,2.93138764136444e-05,0.720396340550596,7.78289958783418e-06,TRUE
"MTCH1",-1.03639746831264,2.94361422750379e-05,-0.309211776245315,0.0085828477718898,TRUE
"HERC2",-0.272952290334069,3.01994365909498e-05,-0.307278352926761,7.86338114332542e-05,TRUE
"OLFML2A",1.18367186702359,3.03226630037637e-05,1.23436250831882,0.000100840763460779,TRUE
"ITPKC",-0.761518472017236,3.20762906563847e-05,-0.810606136058441,6.14477707353973e-05,TRUE
"PRIMPOL",0.599297214655958,3.44708066708859e-05,0.65916694596656,4.8589032447686e-05,TRUE
"GALNT16",1.59914219778527,3.71028497171298e-05,0.883663464875399,0.00230873248709016,TRUE
"CSAD",0.513998452312682,3.72298875462238e-05,0.661769996091853,4.85793974071065e-06,TRUE
"GUCY1A1",0.356390628283689,3.79105577924115e-05,0.714191665503495,1.30877555604601e-07,TRUE
"CHST11",0.830307843082714,3.79105577924115e-05,0.43769524439716,0.0163725047228344,TRUE
"CHFR",-0.420884826920103,3.83023383843459e-05,-0.430057603020235,0.000240735823012742,TRUE
"UFD1",-0.872733562745555,3.83437984497206e-05,-0.866764170019243,0.000164387286264853,TRUE
"EPB41L2",0.298332987332868,3.86896246016647e-05,0.455855931524163,2.91890283781001e-06,TRUE
"RBMS3-AS3",-0.28047997952669,3.8930158568935e-05,-0.438561162140064,0.000149092392522419,TRUE
"BTRC",0.353503223661793,3.94827601129313e-05,0.27390044674676,0.00208812240796134,TRUE
"DSCAML1",0.527902202663592,3.95755135978561e-05,0.590892250020786,0.00109415002353489,TRUE
"DDX21",-0.916355779193391,4.01793755663384e-05,-0.982077084618936,9.80053344077151e-05,TRUE
"ZNF618",0.622343324301876,4.03891542601451e-05,0.763503773253698,7.01853592816204e-06,TRUE
"NTN1",-0.715084595149143,4.09756259860385e-05,-0.817606008253451,0.000188590588687537,TRUE
"PLCE1-AS2",1.11693245837193,4.11171259267213e-05,1.246714108178,7.37722163115698e-06,TRUE
"LGALS2",-1.20673169381445,4.18732561374048e-05,-1.2534968551224,3.09015577310185e-05,TRUE
"ABTB1",0.774547584110006,4.25139860056235e-05,0.762286462016305,5.94261362160264e-06,TRUE
"PAGR1",1.22778268289659,4.25139860056235e-05,1.23426299316533,1.4048342367955e-05,TRUE
"ID3",-1.00315269181732,4.29310195778078e-05,-0.597026193865089,0.00045720711464922,TRUE
"ATP1B3",-0.618857636623887,4.33610469932395e-05,-0.961940699419307,0.000744862499119268,TRUE
"CD9",-0.444524248498781,4.34579268321783e-05,-0.391664250383024,0.00127428808044612,TRUE
"AC123912.4",1.16724011098628,4.37965307215068e-05,1.44885603966116,1.97376332783312e-05,TRUE
"PTH1R",-0.605193946933572,4.40203760928028e-05,-0.800328520214894,0.000200111095067348,TRUE
"PDK4",-1.19369786418728,4.49894599998232e-05,-0.528400646977883,2.60838727147091e-05,TRUE
"FRY",0.347992111879881,4.53496392794565e-05,0.509232876158217,1.33845112084923e-06,TRUE
"NID1",-0.293858196109729,4.57822407158126e-05,-0.498398652778504,2.71377128063133e-05,TRUE
"AC009133.1",0.979424850067258,4.57822407158126e-05,1.11101706043517,4.5034976672309e-05,TRUE
"CCDC88A",0.527794994476675,4.61630603946931e-05,0.370668998215344,7.18452655074955e-05,TRUE
"ITGB3",-1.38172183581267,4.65122830901472e-05,-1.42665348162132,0.000116755237393381,TRUE
"SNU13",-0.786360295132898,4.65122830901472e-05,-0.253528339669953,0.118804740224526,FALSE
"IPO5",-0.545473369325627,4.66883679552201e-05,-0.449839544487936,0.00116848968486264,TRUE
"BTBD9",-0.303660127014735,4.86365840805911e-05,-0.445551061368329,0.000320446031775174,TRUE
"COL21A1",1.31458528389496,4.86633176814151e-05,0.958697266081309,8.33753003011216e-06,TRUE
"SLC16A12-AS1",-0.86515776338442,4.86705442313422e-05,-0.963949106056877,4.89691874369855e-05,TRUE
"SREBF2",-0.464546481938641,4.87118221294479e-05,-0.539083803206009,0.00059257545236318,TRUE
"PNO1",-1.24320087375436,4.96973614701577e-05,-1.07034559120367,0.000306978040913499,TRUE
"AC068491.2",-1.03882587964348,4.97858967728593e-05,-1.17355912557804,8.01661446803247e-05,TRUE
"TPRG1",-0.801991406798415,4.98620497495151e-05,-1.18182247555614,1.75406290438477e-07,TRUE
"ARHGEF28",0.948632297942041,5.05866034439425e-05,1.20688079232648,7.19556974429854e-06,TRUE
"ITPR1",0.23188916822699,5.08176224136795e-05,0.388888142111748,4.26414212696009e-06,TRUE
"FAM242F",-1.23810846277515,5.13714275930004e-05,-1.16436589087626,0.000246254403584538,TRUE
"MAFF",-1.18482566459375,5.13714275930004e-05,-1.19297603903703,9.49905913391614e-05,TRUE
"PPM1H",1.28713142623284,5.1591796225303e-05,0.812966608355161,0.00019186759577163,TRUE
"PXDN",0.739698766229424,5.37487170977475e-05,0.817977388081847,2.71119247675906e-06,TRUE
"TCAIM",0.405956234912429,5.37487170977475e-05,0.635577552701954,6.39583782892954e-07,TRUE
"TNK2",0.998075392052922,5.53935659547336e-05,0.842230448671826,8.88328011505229e-05,TRUE
"ANKRD26",0.505880018884267,5.64447936827871e-05,0.454113618923117,0.000489317455883193,TRUE
"SLCO3A1",0.452792237975742,5.65134880866384e-05,0.516023115745519,0.000604812366425925,TRUE
"CAMK2G",0.65055671654006,5.68745699827924e-05,0.770771850163567,6.24363251430003e-06,TRUE
"SHOC1",0.580118086487883,5.79489348114715e-05,0.706072849811962,0.000178620033081367,TRUE
"SIPA1L2",1.16390170028239,5.83589506916093e-05,0.579274840301355,0.000268304484761855,TRUE
"TCF12",-0.19644269146067,5.84993659691961e-05,-0.225602164809271,0.000160227510672377,TRUE
"CAPS2",0.632254016699081,5.89943952491876e-05,0.403147303498654,0.000977342738262149,TRUE
"ACADSB",0.842862374064752,5.96091466359043e-05,0.599365341382806,0.000991526766295898,TRUE
"HERC3",0.618274840279702,6.01096214507049e-05,0.39076696529863,0.00213441824164217,TRUE
"SLC2A4",-1.12672408080966,6.01096214507049e-05,-0.601192747265184,0.00422104601853283,TRUE
"AKAP6",1.65687120794321,6.02303467819663e-05,0.317187823260566,0.0092157837767024,TRUE
"RBM19",-0.502275301262785,6.15099829511037e-05,-0.480496846182496,0.000840430962372979,TRUE
"SYPL2",-1.04846179334439,6.15671770535724e-05,-1.05127286764716,9.74101840650025e-05,TRUE
"ABL1",-0.272673532628221,6.15671770535724e-05,-0.361668673553579,0.000306978040913499,TRUE
"BTG1",-0.817080736289681,6.15671770535724e-05,-0.400356197861293,0.0018905652928569,TRUE
"NR6A1",0.436139999905734,6.23160453079074e-05,0.563467331108237,1.25493216107846e-05,TRUE
"FAM131A",-0.845038489177056,6.27546192784292e-05,-0.762102979050109,0.00033955850842865,TRUE
"ZNF544",0.331427619796124,6.31440912221012e-05,0.46287732866227,5.94806970564808e-06,TRUE
"C1RL",-0.802967724544094,6.47989221861346e-05,-0.704467141891643,7.89747218248827e-05,TRUE
"CHST7",-0.880639700543546,6.51485534010614e-05,-0.889852740161331,0.000135510485951071,TRUE
"MGMT",0.488522711149998,6.63551570289875e-05,0.586020165800668,3.97698587512747e-05,TRUE
"SSC5D",0.790040081134034,6.63551570289875e-05,0.874284994022391,9.66037762166615e-05,TRUE
"ANKRD36",0.726423365447703,6.66046436573918e-05,0.55486875534688,0.000133797588085965,TRUE
"PHLDA1",-1.47792506487988,6.68910051019327e-05,-1.36277917234562,9.05107427050347e-06,TRUE
"SDCCAG8",0.330907571219617,6.78974221073294e-05,0.361051565796342,3.46043872686026e-05,TRUE
"AMOTL1",-0.469613902842977,7.09372285793215e-05,-0.570008760207756,0.000122283323979507,TRUE
"C9orf153",0.816754551262947,7.11156477944041e-05,0.902300257314542,9.46900443304798e-05,TRUE
"NRP1",0.249713346790906,7.28552514621542e-05,0.546193355040122,1.63443386167554e-07,TRUE
"RUNX1",-0.632810016213659,7.34134671472416e-05,-0.908293854517913,2.73480273526862e-05,TRUE
"FILIP1L",-0.310675772427984,7.42106864598387e-05,-0.41736544479029,0.000246377182912312,TRUE
"XPO1",0.370805537897502,7.4275916908525e-05,0.416814484647094,0.00052663990620323,TRUE
"ANKRD29",0.922434644755272,7.50797340552157e-05,0.983870160567322,7.67918134438954e-05,TRUE
"GLCCI1",0.726320286722249,7.57780347946978e-05,0.443600158124909,0.00335106650409495,TRUE
"BBS2",0.700903836028033,7.77078886800038e-05,0.628289689058402,9.90241541294758e-05,TRUE
"AP001528.1",0.536568686703996,7.8298746549326e-05,0.732685194064666,2.00413393214165e-05,TRUE
"EPS8",-0.152136948503696,7.83635770226623e-05,-0.351261728019053,9.39519005512965e-06,TRUE
"ELF1",-0.441045794147322,7.93274014874414e-05,-0.406544616493031,5.49694248228766e-05,TRUE
"ZHX3",-0.365366428410332,7.93274014874414e-05,-0.45054179380409,3.14667190596217e-05,TRUE
"VASP",-0.570358927818353,7.93884213277735e-05,-0.536589263346813,0.000957376938019946,TRUE
"AC002066.1",1.025389236296,7.97697517957981e-05,0.449026985276313,0.0221563500971809,TRUE
"KLF7",-0.3718857436866,8.15785549882005e-05,-0.447461799898545,4.45568421913327e-05,TRUE
"DLG2",0.514241946062023,8.19701324617998e-05,0.261467171067161,0.0155110573471253,TRUE
"ANKRD36B",1.26258905975258,8.24009241296955e-05,1.0888517762419,7.69993391366676e-05,TRUE
"EBF3",0.506093346068456,8.24009241296955e-05,0.68754628633333,8.00459638407563e-05,TRUE
"HIPK3",-0.430183704387561,8.24009241296955e-05,-0.333385882892254,0.000171827304292466,TRUE
"FBXL20",0.360563670434541,8.24009241296955e-05,0.31136703503896,0.000996155489028484,TRUE
"CYP4V2",1.03865866245353,8.24718647977882e-05,0.721072691573629,0.000389964663064729,TRUE
"LINC02753",1.03071592810515,8.48849673558841e-05,1.09972694282457,0.000206390004122837,TRUE
"ECHDC2",0.983629232478345,8.55905505044262e-05,0.479636898546216,0.000244895699617564,TRUE
"NEO1",0.694840623684214,9.05677032934738e-05,0.62029883855548,0.000186794400145468,TRUE
"SLC44A2",-0.487632816850485,9.11228976360336e-05,-0.53997020262347,8.84697282217828e-05,TRUE
"LINC01138",0.382858132853822,9.14264691181014e-05,0.478536875116479,0.000124774782069232,TRUE
"DENND5B",0.33897650491652,9.14264691181014e-05,0.263438811302937,0.00326638211047376,TRUE
"CASQ2",1.259736663859,9.15884072195803e-05,0.346255345844039,0.00948038575811381,TRUE
"DGLUCY",0.729694392445588,9.15884072195803e-05,0.291116236396592,0.00352379641521548,TRUE
"KCNE4",-0.672432074380829,9.20730655012173e-05,-0.72686716048311,0.00120532797145097,TRUE
"PACS1",0.524637626434011,9.20730655012173e-05,0.410367543816964,0.00045461168963583,TRUE
"HVCN1",0.635919491353895,9.20730655012173e-05,0.687579795389471,7.69993391366676e-05,TRUE
"PCDH9",0.88485176110298,9.20730655012173e-05,0.628099540525372,6.0992205656075e-05,TRUE
"ANKAR",0.409782253944456,9.2687936077612e-05,0.422255129444857,0.000538168240538399,TRUE
"BCL9",0.609525733444851,9.32917232274748e-05,0.659002007720345,0.000185000252273285,TRUE
"AC005180.2",-1.72138540698591,9.40882536283882e-05,-1.57307817113418,0.000160227510672377,TRUE
"NID2",0.557888211763595,9.60973627719761e-05,0.688201763567817,4.37315094085114e-05,TRUE
"AC058791.1",-0.695183576601954,9.73594967416845e-05,-0.641892662231156,0.000389964663064729,TRUE
"JMJD1C",-0.145871267244999,9.76847940519989e-05,-0.26834206718719,0.000186985416542115,TRUE
"ELOVL5",-0.400431465098067,9.79829215926022e-05,-0.425988890724884,0.00112844084543266,TRUE
"FOXO3",-0.357115541126434,9.79829215926022e-05,-0.424804515115391,0.000236403867711516,TRUE
"GPAT2",-1.36065043813794,0.000100446577860353,-1.48424636171342,0.000116755237393381,TRUE
"FCHSD2",0.340699038153212,0.000100545079092588,0.27301252684601,0.000501969763729871,TRUE
"RCAN2",0.567518280007671,0.000101948387461427,0.738966200298553,3.88616153235949e-06,TRUE
"AC055811.1",0.665763657742071,0.000104865343736864,0.69228472844492,8.88328011505229e-05,TRUE
"TRERF1",0.480301396216704,0.00010819643141303,0.666927618018459,4.81449227163424e-05,TRUE
"EPN2",0.343611168476125,0.000108807405132962,0.539694418422623,1.84097602438305e-05,TRUE
"AL117381.1",-0.401059626264868,0.000108807405132962,-0.42324676032856,0.00148926126125561,TRUE
"GLI2",-1.63916668280214,0.000109136515189974,-1.82595888639835,0.000368628833469364,TRUE
"YBX3",-0.942835165215702,0.000109289990794612,-0.436749125866249,0.00354247710558392,TRUE
"ATM",0.451147510218834,0.000112619419775938,0.304419186690354,0.000652212071800821,TRUE
"TSTD2",-0.461249014344516,0.000112994717416514,-0.47747891969204,0.000485365577685089,TRUE
"B4GALT1",-0.643241345223798,0.000115537089139385,-0.635452735060805,7.82203850649387e-06,TRUE
"IFIT3",-0.826537973905275,0.000116268837503837,-0.907917566924302,0.000200985629385179,TRUE
"PFKL",-0.629871464181401,0.000116268837503837,-0.608722187359812,0.000416721493868489,TRUE
"PREX2",0.396676193970228,0.000117705428447973,0.635450450499227,7.15730901423422e-05,TRUE
"RSRP1",0.452222316727629,0.000119106438094061,0.414716392918323,0.000226168873796911,TRUE
"TAF2",-0.31575488062577,0.000119106438094061,-0.283481180293135,0.00144888999003271,TRUE
"GRIN3A",1.32109727483318,0.000119106438094061,1.92664616470944,2.24409472137754e-05,TRUE
"STOX1",-1.1550614819544,0.000119106438094061,-1.06807876523321,0.000861170114778846,TRUE
"ARHGAP42",-0.248359000238215,0.000119106438094061,-0.42269136191004,1.2487439552551e-05,TRUE
"PCBP3",-0.999560755326813,0.000119106438094061,-1.02341035569364,0.00147080357222993,TRUE
"PRKDC",-0.315717760930768,0.000120862340890165,-0.384947422307797,0.000444947392116489,TRUE
"VGLL4",0.407887675417026,0.000121144252174348,0.327432919490899,0.00343194216425001,TRUE
"MALAT1",-0.109042248074606,0.000121144252174348,-0.415328739159421,6.92182386502453e-07,TRUE
"CALCOCO2",-0.500957622110089,0.000121266164455178,-0.345648017548013,0.00502586239160494,TRUE
"MINDY2",0.698847381227894,0.000122970369327275,0.472726446064783,0.00185674957840938,TRUE
"AC009061.2",1.03592124710431,0.000122970369327275,0.985797072737792,0.000419899940559822,TRUE
"MAK",0.442412669191029,0.000123429894078404,0.536695552790733,7.56441321635823e-05,TRUE
"AC005759.1",1.31062307030557,0.000123429894078404,1.50311432757162,3.31276567891369e-05,TRUE
"SINHCAF",-0.842152502729084,0.000124546381260447,-0.881490010292232,0.00049923783661115,TRUE
"AC098617.1",0.598464913601554,0.000125464759128389,0.479512425905809,0.000521546048016563,TRUE
"DGKD",0.303221329419533,0.000125464759128389,0.374751031425267,0.000180597092888497,TRUE
"AC092640.1",0.899310167024146,0.000126478240860396,0.663056809639752,2.81523668839021e-05,TRUE
